id,colour,size,width,brand,model,price,type,count,rating,no_rating,link
146464,Brown,Medium,137 mm,John Jacobs,JJ E13741,5000,eyeframe,854,0.0,0,https://www.lenskart.com/john-jacobs-jj-e13741-c2-eyeglasses.html
147582,Transparent,Wide,140 mm,John Jacobs Online,JJ E13931,3500,eyeframe,113,0.0,0,https://www.lenskart.com/john-jacobs-jj-e13931-c2-eyeglasses.html
147584,Purple,Wide,140 mm,John Jacobs Online,JJ E13931,3500,eyeframe,105,0.0,0,https://www.lenskart.com/john-jacobs-jj-e13931-c4-eyeglasses.html
147585,White,Wide,140 mm,John Jacobs Online,JJ E13931,3500,eyeframe,73,0.0,0,https://www.lenskart.com/john-jacobs-jj-e13931-c5-eyeglasses.html
149584,Copper,Narrow,131 mm,John Jacobs,JJ E14149AF,3000,eyeframe,109,0.0,0,https://www.lenskart.com/john-jacobs-jj-e14149af-c1-eyeglasses.html
149585,Brown,Narrow,131 mm,John Jacobs,JJ E14149AF,3000,eyeframe,134,0.0,0,https://www.lenskart.com/john-jacobs-jj-e14149af-c2-eyeglasses.html
149890,Pink,5-8 yrs,123 mm,Hooper online,HP E10010,1000,eyeframe,813,4.5,2,https://www.lenskart.com/hooper-hp-e10010-c1-eyeglasses.html
150561,Blue,Narrow,130 mm,Lenskart Air Online,LA E11157,1700,eyeframe,2066,4.65,45,https://www.lenskart.com/lenskart-air-la-e11157-c3-eyeglasses.html
150595,Brown,Medium,135 mm,Lenskart Air Online,LA E14366,1700,eyeframe,2139,4.7,15,https://www.lenskart.com/lenskart-air-la-e14366-c3-eyeglasses.html
150653,Green,Wide,140 mm,John Jacobs Online,JJ E14369,3500,eyeframe,1350,5.0,4,https://www.lenskart.com/john-jacobs-jj-e14369-c3-eyeglasses.html
150695,Copper,Extra Wide,144 mm,John Jacobs,JJ E14382,3500,eyeframe,419,5.0,1,https://www.lenskart.com/john-jacobs-jj-e14382-c2-eyeglasses.html
150891,Blue,Medium,138 mm,John Jacobs,JJ E14306AF,3000,eyeframe,111,0.0,0,https://www.lenskart.com/john-jacobs-jj-e14306af-c1-eyeglasses.html
150896,Black,Medium,137 mm,John Jacobs,JJ E14308AF,3000,eyeframe,52,0.0,0,https://www.lenskart.com/john-jacobs-jj-e14308af-c3-eyeglasses.html
151653,,,,Alcon Air Optix,Alcon Air Optix Brilliant Blue Zero Power Monthly,1249,contact_lens,54,0.0,0,https://www.lenskart.com/air-optix-colors-contact-lens-brilliant-blue-2-lens-box.html
151942,Black,Medium,135 mm,Lenskart Air Online,LA E14607,1700,eyeframe,3677,4.7,10,https://www.lenskart.com/lenskart-air-la-e14607-c1-eyeglasses.html
152353,Purple,8-12 yrs,136 mm,Hooper Computer Glasses,HP D10097L,1500,non_power_reading,368,0.0,0,https://www.lenskart.com/hooper-hp-e10097ce-c1-eyeglasses.html
152398,Blue,2-5 yrs,119 mm,Hooper Computer Glasses,HP D1007M,1500,non_power_reading,1649,4.0,1,https://www.lenskart.com/hooper-hp-e10017ce-c2-eyeglasses.html
152421,Pink,5-8 yrs,121 mm,Hooper Computer Glasses,HP D10064M,1500,non_power_reading,428,0.0,0,https://www.lenskart.com/hooper-hp-e10064ce-c1-eyeglasses.html
152966,Black,Extra Wide,145 mm,John Jacobs,JJ E14735,3500,eyeframe,349,5.0,1,https://www.lenskart.com/john-jacobs-jj-e14735-c4-eyeglasses.html
204511,Pink,Medium,135 mm,OJOS,OJ E15071,1700,eyeframe,276,0.0,0,https://www.lenskart.com/ojos21-oj-e15071-c1-eyeglasses.html
205624,Gold,Wide,138 mm,OJOS,OJ E15223,2000,sunglasses,236,5.0,1,https://www.lenskart.com/ojos21-oj-s15223-c1-sunglasses.html
205631,White,Extra Wide,142 mm,OJOS,OJ S15225,2000,sunglasses,85,0.0,0,https://www.lenskart.com/ojos21-oj-s15225-c2-sunglasses.html
205636,Gold,Extra Wide,145 mm,OJOS,OJ S15229,2000,sunglasses,48,0.0,0,https://www.lenskart.com/ojos21-oj-s15229-c1-sunglasses.html
206886,White,Wide,140 mm,OJOS,OJ S15421,2000,sunglasses,36,0.0,0,https://www.lenskart.com/ojos-oj-s15421-c3-sunglasses.html
209115,,,,Bausch & Lomb Lacelle,Bausch & Lomb Lacelle Topaz Blue Zero Power Monthly,699,contact_lens,46,0.0,0,https://www.lenskart.com/bausch-lomb-lacelle-natural-look-topaz-blue1-lens-box.html
209114,,,,Bausch & Lomb Lacelle,Bausch & Lomb Lacelle Blue Zero Power Monthly,699,contact_lens,28,0.0,0,https://www.lenskart.com/bausch-lomb-lacelle-natural-look-blue1-lens-box.html
209119,,,,Bausch & Lomb Lacelle,Bausch & Lomb Lacelle Dark Green Zero Power Monthly,699,contact_lens,15,0.0,0,https://www.lenskart.com/bausch-lomb-lacelle-natural-look-dark-green1-lens-box.html
209122,,,,Bausch & Lomb Lacelle,Bausch & Lomb Lacelle Green Amazon Zero Power Monthly,699,contact_lens,5,0.0,0,https://www.lenskart.com/bausch-lomb-lacelle-natural-look-green-amazon1-lens-box.html
209127,,,,Bausch & Lomb Lacelle,Bausch & Lomb Lacelle Topaz Blue Zero Power Monthly,899,contact_lens,17,0.0,0,https://www.lenskart.com/bausch-lomb-lacelle-natural-look-topaz-blue2-lens-box.html
209129,,,,Bausch & Lomb Lacelle,Bausch & Lomb Lacelle Light Green Zero Power Monthly,899,contact_lens,5,0.0,0,https://www.lenskart.com/bausch-lomb-lacelle-natural-look-light-green2-lens-box.html
209144,,,,Bausch & Lomb Lacelle,Bausch & Lomb Lacelle Hazel Zero Power Monthly,499,contact_lens,314,0.0,0,https://www.lenskart.com/bausch-lomb-lacelle-pemium-hazel1-lens-box.html
209246,Black,Medium,135 mm,OJOS,OJ S15729,2000,sunglasses,46,0.0,0,https://www.lenskart.com/ojos-oj-s15729-c1-sunglasses.html
212014,Blue,5-8 yrs,122 mm,Hooper Computer Glasses,LK D16257,2000,non_power_reading,28,0.0,0,https://www.lenskart.com/lenskart-lk-d16257-c1-eyeglasses.html
212016,Black,5-8 yrs,122 mm,Hooper Computer Glasses,LK D16259,2000,non_power_reading,13,0.0,0,https://www.lenskart.com/lenskart-lk-d16259-c1-eyeglasses.html
212038,Black,5-8 yrs,120 mm,Hooper Computer Glasses,LK D16281,2000,non_power_reading,28,0.0,0,https://www.lenskart.com/lenskart-lk-d-16281-c1-eyeglasses.html
212041,Black,5-8 yrs,124 mm,Hooper Computer Glasses,LK D16284,2000,non_power_reading,26,0.0,0,https://www.lenskart.com/lenskart-lk-d-16284-c1-eyeglasses.html
214455,Grey,Extra Wide,143 mm,Lenskart,LK E16585AF,3000,eyeframe,134,0.0,0,https://www.lenskart.com/lenskart-lk-e16585af-c1-eyeglasses.html
216918,Gold,Medium,137 mm,Le Petit Lunetier,Sansa.S,7000,eyeframe,27,0.0,0,https://www.lenskart.com/le-petit-lunetier-lpl-sansa-m-c2-eyeglasses.html
217402,Grey,Extra Wide,143 mm,Lenskart,LK E16980ME,3000,eyeframe,43,0.0,0,https://www.lenskart.com/lenskart-lk-e16980me-c2-eyeglasses.html
217407,Black,Extra Wide,145 mm,Lenskart,LK E16983ME,3000,eyeframe,48,0.0,0,https://www.lenskart.com/lenskart-lk-e16983me-c1-eyeglasses.html
217411,Silver,Extra Wide,143 mm,Lenskart,LK S16975ME,3000,sunglasses,82,0.0,0,https://www.lenskart.com/lenskart-lk-s16975me-c1-sunglasses.html
217408,Gold,Extra Wide,145 mm,Lenskart,LK E16983ME,3000,eyeframe,50,0.0,0,https://www.lenskart.com/lenskart-lk-e16983me-c2-eyeglasses.html
217419,Brown,Extra Wide,142 mm,Lenskart,LK S16979ME,3000,sunglasses,74,0.0,0,https://www.lenskart.com/lenskart-lk-s16979me-c1-sunglasses.html
217417,Black,Extra Wide,143 mm,Lenskart,LK S16978ME,3000,sunglasses,96,0.0,0,https://www.lenskart.com/lenskart-lk-s16978me-c1-sunglasses.html
217420,Pink,Extra Wide,142 mm,Lenskart,LK S16979ME,3000,sunglasses,78,0.0,0,https://www.lenskart.com/lenskart-lk-s16979me-c2-sunglasses.html
219275,Flame,Medium,139 mm,Lenskart Hustlr,LB E14058-W,1700,non_power_reading,4,0.0,0,https://www.lenskart.com/lenskart-hustlr-lb-e14058-w-c7-eyeglasses.html
102567,Black,Extra Narrow,126 mm,Vincent Chase,VC 2006,1700,non_power_reading,5034,4.5,68,https://www.lenskart.com/black-full-rim-cat-eye-small-size-48-vincent-chase-evil-eye-vc-2006-eyeglasses-102999.html
131788,Brown,Wide,139 mm,John Jacobs Computer Glasses,JJ 8034,4000,eyeframe,1829,4.2,125,https://www.lenskart.com/matte-brown-orange-full-rim-wayfarer-large-size-54-john-jacobs-tr-flex-jj-8034-c7-eyeglasses.html
141796,Blue,Medium,134 mm,John Jacobs Computer Glasses,JJ E10005,4000,eyeframe,429,4.25,194,https://www.lenskart.com/blue-transparent-full-rim-rectangle-small-size-50-john-jacobs-rich-acetate-jj-e10005-c2-eyeglasses-dup.html
142070,Green,Narrow,131 mm,John Jacobs Computer Glasses,JJ E10529,4000,eyeframe,50,3.15,43,https://www.lenskart.com/john-jacobs-jj-e10529-c6-dup-eyeglasses.html
142072,Silver,Medium,137 mm,John Jacobs Computer Glasses,JJ E10227,4000,eyeframe,43,4.0,6,https://www.lenskart.com/silver-transparent-full-rim-cat-eye-medium-size-52-john-jacobs-kat-eye-jj-e10227-c4-dup-eyeglasses.html
142084,Blue,Medium,136 mm,John Jacobs Computer Glasses,JJ E11531,4000,eyeframe,94,4.55,16,https://www.lenskart.com/john-jacobs-jj-e11531-c3-dup-eyeglasses.html
142104,Red,Narrow,132 mm,John Jacobs Computer Glasses,JJ 8035,4000,eyeframe,117,4.25,108,https://www.lenskart.com/maroon-brown-orange-full-rim-round-small-size-49-john-jacobs-tr-flex-jj-8035-c8-dup-eyeglasses.html
143414,Black,Extra Narrow,125 mm,John Jacobs Computer Glasses,JJ E12998,4000,eyeframe,202,4.8,22,https://www.lenskart.com/black-full-rim-cat-eye-john-jacobs-rich-acetate-jj-e12998-c1-smartphone-pc-eyeglasses-143559.html
143479,Gold,Narrow,131 mm,John Jacobs Online,JJ E13486,3500,eyeframe,292,0.0,0,https://www.lenskart.com/john-jacobs-jj-e13486-c1-eyeglasses.html
144087,Black,2-5 yrs,104 mm,Hooper online,LKJ E10062,1000,eyeframe,345,4.75,12,https://www.lenskart.com/lenskart-junior-lkj-e10062-c4-eyeglasses.html
144085,Black,2-5 yrs,104 mm,Hooper online,LKJ E10062,1000,eyeframe,285,4.75,12,https://www.lenskart.com/lenskart-junior-lkj-e10062-c2-eyeglasses.html
144095,Red,2-5 yrs,104 mm,Hooper online,LKJ E10062,1000,eyeframe,343,4.75,12,https://www.lenskart.com/lenskart-junior-lkj-e10062-c12-eyeglasses.html
144098,Black,2-5 yrs,104 mm,Hooper online,LKJ E10062,1000,eyeframe,442,4.75,12,https://www.lenskart.com/lenskart-junior-lkj-e10062-c15-eyeglasses.html
145113,Black,2-5 yrs,116 mm,Hooper online,MJ-207,1000,eyeframe,268,3.6,5,https://www.lenskart.com/black-yellow-full-rim-square-kids-5-yrs-lenskart-junior-owlers-mj-207-eyeglasses.html
145397,,,,Clalen Iris,Clalen Iris Astra Glitter Zero Power Daily,399,contact_lens,21,0.0,0,https://www.lenskart.com/clalen-iris-glitter-dailies-color-10-lenses-box-plano.html
145405,,,,Clalen Iris,Clalen Iris Sunflower Brown Zero Power Monthly,249,contact_lens,64,0.0,0,https://www.lenskart.com/clalen-iris-sunflower-brown-monthly-color-2-lenses-box-plano.html
145575,Transparent,2-5 yrs,114 mm,Hooper online,LKJ E10063,1000,eyeframe,871,4.5,4,https://www.lenskart.com/lenskart-junior-lkj-e10056-c4-eyeglasses.html
145580,Orange,2-5 yrs,114 mm,Hooper online,LKJ E10063,1000,eyeframe,550,4.5,4,https://www.lenskart.com/lenskart-junior-lkj-e10056ce-c1-eyeglasses.html
145850,Purple,2-5 yrs,104 mm,Hooper online,LKJ E10062,1000,eyeframe,92,4.75,12,https://www.lenskart.com/matte-purple-full-rim-oval-kids-kids-2-yrs-lenskart-junior-airflex-lkj-e10062-c3-screen-time-protection-glasses-lenses.html
145857,Black,2-5 yrs,104 mm,Hooper online,LKJ E10062,1000,eyeframe,87,4.75,12,https://www.lenskart.com/matte-black-orange-full-rim-oval-kids-kids-2-yrs-lenskart-junior-airflex-lkj-e10062-c10-screen-time-protection-glasses-lenses.html
145861,Black,2-5 yrs,104 mm,Hooper online,LKJ E10062,1000,eyeframe,114,4.75,12,https://www.lenskart.com/matte-black-green-full-rim-oval-kids-kids-2-yrs-lenskart-junior-airflex-lkj-e10062-c14-screen-time-protection-glasses-lenses.html
146559,Brown,8-12 yrs,126 mm,Hooper online,LKJ E10031,1000,eyeframe,182,4.3,15,https://www.lenskart.com/blue-block-kids-computer-glasses-brown-blue-full-rim-wayfarer-kids-8-yrs-lenskart-junior-owlers-lkj-e10031-c2.html
146583,Transparent,Wide,138 mm,John Jacobs,JJ E13742AF,3000,eyeframe,167,0.0,0,https://www.lenskart.com/john-jacobs-jj-e13742af-c2-eyeglasses.html
146580,Grey,Extra Narrow,143 mm,John Jacobs,JJ E14147AF,3000,eyeframe,73,0.0,0,https://www.lenskart.com/john-jacobs-jj-e13741af-c1-eyeglasses.html
146671,Purple,5-8 yrs,120 mm,Hooper online,LKJ E10073,1000,eyeframe,1894,5.0,1,https://www.lenskart.com/lenskart-junior-lkj-e10073-c2-eyeglasses.html
146812,Brown,Medium,134 mm,Lenskart Air Online,LA E11481,1700,eyeframe,3811,4.55,77,https://www.lenskart.com/lenskar-air-la-e11481-c3-eyeglasses.html
147384,Brown,Medium,135 mm,John Jacobs Computer Glasses,JJ E13358,4000,eyeframe,231,4.75,8,https://www.lenskart.com/john-jacobs-jj-e13358-c2-smartphone-pc-eyeglasses.html
147586,Black,Wide,140 mm,John Jacobs Online,JJ E13932,3500,eyeframe,227,0.0,0,https://www.lenskart.com/john-jacobs-jj-e13932-c1-eyeglasses.html
148235,Sky Blue,Extra Wide,145 mm,John Jacobs Online,JJ S13997,3500,sunglasses,273,0.0,0,https://www.lenskart.com/john-jacobs-john-jacobs-jj-s13997-full-rim-c3-sunglasses.html
148362,Green,Extra Narrow,129 mm,Lenskart Air Online,LA E11483-XS,1700,eyeframe,2909,4.55,29,https://www.lenskart.com/lenskart-air-la-e11483-xs-c2-eyeglasses.html
149587,Brown,Narrow,133 mm,John Jacobs,JJ E14150AF,3000,eyeframe,179,0.0,0,https://www.lenskart.com/john-jacobs-jj-e14150af-c2-eyeglasses.html
150691,Maroon,Medium,136 mm,John Jacobs Online,JJ E14381,3500,eyeframe,281,0.0,0,https://www.lenskart.com/john-jacobs-jj-e14381-c2-eyeglasses.html
150757,Gold,Medium,133 mm,John Jacobs,JJ E14378AF,3000,eyeframe,56,0.0,0,https://www.lenskart.com/john-jacobs-jj-e14378af-c1-eyeglasses.html
150773,Copper,Extra Wide,144 mm,John Jacobs,JJ E14382AF,3000,eyeframe,48,0.0,0,https://www.lenskart.com/john-jacobs-jj-e14382af-c2-eyeglasses.html
150779,Tortoise,Medium,137 mm,OJOS,OJ E14384,1700,eyeframe,113,0.0,0,https://www.lenskart.com/ojos21-oj-e14384-c2-eyeglasses.html
150893,Purple,Medium,138 mm,John Jacobs,JJ E14306AF,3000,eyeframe,72,0.0,0,https://www.lenskart.com/john-jacobs-jj-e14306af-c3-eyeglasses.html
150953,Silver,Wide,140 mm,John Jacobs,JJ E14434,3500,eyeframe,266,0.0,0,https://www.lenskart.com/john-jacobs-jj-e14434-c1-eyeglasses.html
151648,,,,Alcon Air Optix,Alcon Air Optix Blue Powered Monthly,1200,contact_lens,19,0.0,0,https://www.lenskart.com/air-optix-colors-contact-lens-blue-2-lens-box.html
151649,,,,Alcon Air Optix,Alcon Air Optix Green Powered Monthly,1200,contact_lens,37,0.0,0,https://www.lenskart.com/air-optix-colors-contact-lens-green-2-lens-box.html
151673,Orange,Medium,137 mm,Lenskart Air Online,LA E14558,1700,eyeframe,2709,4.9,15,https://www.lenskart.com/lenskart-air-la-e14558-c2-eyeglasses.html
151995,Orange,Medium,136 mm,Lenskart Air,LA E14626AF,1700,eyeframe,96,0.0,0,https://www.lenskart.com/lenskart-air-la-e14626af-c2-eyeglasses.html
152423,Black,5-8 yrs,121 mm,Hooper Computer Glasses,HP D10064M,1500,non_power_reading,435,0.0,0,https://www.lenskart.com/hooper-hp-e10064ce-c3-eyeglasses.html
152963,Orange,Extra Wide,145 mm,John Jacobs,JJ E14735,3500,eyeframe,453,5.0,1,https://www.lenskart.com/john-jacobs-jj-e14735-c1-eyeglasses.html
153003,Brown Purple,Medium,134 mm,OJOS,OJ E14713,1700,eyeframe,406,0.0,0,https://www.lenskart.com/ojos21-oj-e14713-c1-eyeglasses.html
204168,Gold,Wide,140 mm,Vincent Chase,VC E14970AF,1700,eyeframe,102,0.0,0,https://www.lenskart.com/vincent-chase-vc-e14970af-c3-eyeglasses.html
205623,Black,Narrow,130 mm,OJOS,OJ S15222,2000,sunglasses,73,0.0,0,https://www.lenskart.com/ojos21-oj-s15222-c3-sunglasses.html
205626,Gold,Wide,138 mm,OJOS,OJ S15223,2000,sunglasses,217,0.0,0,https://www.lenskart.com/ojos21-oj-s15223-c3-sunglasses.html
205652,Orange,Wide,140 mm,OJOS,OJ E15230,1700,eyeframe,146,5.0,1,https://www.lenskart.com/ojos21-oj-e15230-c2-eyeglasses.html
205657,Pink,Medium,136 mm,OJOS,OJ E15232,1700,eyeframe,205,0.0,0,https://www.lenskart.com/ojos21-oj-e15232-c1-eyeglasses.html
206549,Yellow,Wide,143 mm,Lenskart Boost,LKB S15376,2000,sunglasses,489,0.0,0,https://www.lenskart.com/lenskart-boost-lkb-s15376-c4-sunglasses.html
206815,Transparent,Extra Wide,142 mm,Lenskart,LK E15413AF,3000,eyeframe,180,0.0,0,https://www.lenskart.com/lenskart-lk-e15413af-c1-eyeglasses.html
207379,Black,Medium,136 mm,OJOS,OJ E15439,1700,eyeframe,107,0.0,0,https://www.lenskart.com/ojos-oj-e15439-c3-eyeglasses.html
207981,Blue Transparent,Narrow,135 mm,Lenskart Boost,LKB S15546,1700,non_power_reading,687,0.0,0,https://www.lenskart.com/lenskart-boost-lkb-s15546-c2-swimming-goggles.html
207984,Orange Transparent,Narrow,135 mm,Lenskart Boost,LKB S15546,1700,non_power_reading,650,0.0,0,https://www.lenskart.com/lenskart-boost-lkb-s15546-c5-swimming-goggles.html
209126,,,,Bausch & Lomb Lacelle,Bausch & Lomb Lacelle Blue Zero Power Monthly,899,contact_lens,6,0.0,0,https://www.lenskart.com/bausch-lomb-lacelle-natural-look-blue2-lens-box.html
209130,,,,Bausch & Lomb Lacelle,Bausch & Lomb Lacelle Turquoise Green Zero Power Monthly,899,contact_lens,6,0.0,0,https://www.lenskart.com/bausch-lomb-lacelle-natural-look-turqquizwe-green2-lens-box.html
209133,,,,Bausch & Lomb Lacelle,Bausch & Lomb Lacelle Aqua Zero Power Monthly,899,contact_lens,6,0.0,0,https://www.lenskart.com/bausch-lomb-lacelle-natural-look-aqua2-lens-box.html
209132,,,,Bausch & Lomb Lacelle,Bausch & Lomb Lacelle Violet Amethyst Zero Power Monthly,899,contact_lens,11,0.0,0,https://www.lenskart.com/bausch-lomb-lacelle-natural-look-violet-amethyst2-lens-box.html
209251,Black,Extra Wide,142 mm,OJOS,OJ S15730,2000,sunglasses,45,0.0,0,https://www.lenskart.com/ojos-oj-s15730-c1-sunglasses.html
209253,Green,Extra Wide,142 mm,OJOS,OJ S15730,2000,sunglasses,44,0.0,0,https://www.lenskart.com/ojos-oj-s15730-c3-sunglasses.html
209262,Green,Extra Wide,143 mm,OJOS,OJ S15732,2000,sunglasses,55,0.0,0,https://www.lenskart.com/ojos-oj-s15732-c3-sunglasses.html
209261,Cream White,Extra Wide,143 mm,OJOS,OJ S15732,2000,sunglasses,37,0.0,0,https://www.lenskart.com/ojos-oj-s15732-c2-sunglasses.html
209942,Tortoise,Narrow,133 mm,John Jacobs,JJ E10004,5000,non_power_reading,20,0.0,0,https://www.lenskart.com/john-jacobs-jj-e10004-c14-eyeglasses.html
209948,Black,Wide,138 mm,John Jacobs,JJ E10231,4000,non_power_reading,11,0.0,0,https://www.lenskart.com/john-jacobs-jj-e10231-c6-eyeglasses.html
216034,Black,Wide,141 mm,Vincent Chase,VC S16778,2000,sunglasses,2,0.0,0,https://www.lenskart.com/vincent-chase-vc-s16778-c1-sunglasses.html
216040,Brown,Wide,144 mm,Vincent Chase,VC S16779,2000,sunglasses,3,0.0,0,https://www.lenskart.com/vincent-chase-vc-s16779-c3-sunglasses.html
216990,Brown,Extra Wide,145 mm,John Jacobs,JJ S16897,5000,sunglasses,42,0.0,0,https://www.lenskart.com/john-jacobs-jj-s16897-c4-sunglasses.html
217401,Pink,Extra Wide,143 mm,Lenskart,LK E16980ME,3000,eyeframe,43,0.0,0,https://www.lenskart.com/lenskart-lk-e16980me-c1-eyeglasses.html
219262,Flame,Medium,139 mm,Lenskart Hustlr,VC S15999,2000,sunglasses,6,0.0,0,https://www.lenskart.com/lenskart-hustlr-vc-s15999-c7-sunglasses.html
116950,Brown,Medium,135 mm,John Jacobs Online,JJ E10227,3500,eyeframe,1489,4.0,6,https://www.lenskart.com/brown-tortoise-full-rim-cat-eye-medium-size-52-john-jacobs-kat-eye-jj-e10227-c1-eyeglasses.html
126205,Silver,Medium,137 mm,John Jacobs Online,JJ E10227,3500,eyeframe,546,4.0,6,https://www.lenskart.com/silver-transparent-full-rim-cat-eye-medium-size-52-john-jacobs-kat-eye-jj-e10227-c4-eyeglasses.html
130337,Brown,Extra Wide,144 mm,John Jacobs Online,JJ E10538,3500,eyeframe,679,4.15,6,https://www.lenskart.com/black-brown-full-rim-rectangle-large-size-55-john-jacobs-rich-acetate-jj-e10538-c5-eyeglasses.html
219395,,,,Aquacolor Candypack,Aquacolor Combo-Mystery Brown Dusky Brown,299,contact_lens_solution,0,0.0,0,https://www.lenskart.com/aquacolor-candypack-combo-mystery-brown-dusky-brown.html
219394,,,,Aquacolor Candypack,Aquacolor Combo-Spicy Gray Submarine Blue Envy Green,449,contact_lens_solution,0,0.0,0,https://www.lenskart.com/aquacolor-candypack-combo-spicy-graysubmarine-blue-envy-green.html
219393,,,,Aquacolor Candypack,Aquacolor Combo-Stormy Gray Misty Gray Spicy Grey,449,contact_lens_solution,0,0.0,0,https://www.lenskart.com/aquacolor-candypack-combo-stormy-gray-misty-gray-spicy-grey.html
219392,,,,Aquacolor Candypack,Aquacolor Combo-Mystery Brown Misty Gray Dusky Brown,449,contact_lens_solution,0,0.0,0,https://www.lenskart.com/aquacolor-candypack-combo-mystery-brown-misty-gray-dusky-brown.html
219396,,,,Aquacolor Candypack,Aquacolor Combo-Spicy Gray Submarine Blue,299,contact_lens_solution,0,0.0,0,https://www.lenskart.com/aquacolor-candypack-combo-spicy-graysubmarine-blue.html
219391,,,,Aquacolor Candypack,Aquacolor Combo-Spicy Gray Tricky Turquoise Submarine Blue,449,contact_lens_solution,0,0.0,0,https://www.lenskart.com/aquacolor-candypack-combo-spicy-gray-tricky-turquoise-submarine-blue.html
218951,,,,Aqualens,Little Koko White Pink  Contact Lens KIT,199,accessories_revenue,633,0.0,0,https://www.lenskart.com/aqualens-garden-green-contact-lens-designer-case.html
218803,,,,Aquacolor Candypack,Aquacolor Combo Walnut Brown Misty Gray Mocha Brown Tricky Turquoise,507,contact_lens_solution,0,0.0,0,https://www.lenskart.com/aquacolor-candypack-combo-walnut-brown-misty-gray-mocha-brown-tricky-turquoise-c1-cl.html
218802,,,,Aquacolor Candypack,Aquacolor Combo Spicy Gray Tricky Turquoise Mystery Brown Submarine Blue,507,contact_lens_solution,0,0.0,0,https://www.lenskart.com/aquacolor-candypack-combo-spicy-gray-tricky-turquoise-mystery-brown-submarine-blue-c1-cl.html
218801,,,,Aquacolor Candypack,Aquacolor Combo Spicy Gray Tricky Turquoise Walnut Brown Submarine Blue,507,contact_lens_solution,0,0.0,0,https://www.lenskart.com/aquacolor-candypack-combo-spicy-gray-tricky-turquoise-walnut-brown-submarine-blue-c1-cl.html
218807,,,,Aquacolor,Aquacolor Combo Pack Tricky Turquoise Peacock Green,1078,contact_lens_solution,0,0.0,0,https://www.lenskart.com/aquacolor-10lp-dailies-combo-pack-tricky-turquoise-peacock-green-c1-cl.html
218806,,,,Aquacolor,Aquacolor Combo Pack Spicy Gray Dusky Brown,1078,contact_lens_solution,0,0.0,0,https://www.lenskart.com/aquacolor-10lp-dailies-combo-pack-spicy-gray-dusky-brown-c1-cl.html
218805,,,,Aquacolor,Aquacolor Combo Pack Spicy Gray Tricky Turquoise,1078,contact_lens_solution,0,0.0,0,https://www.lenskart.com/aquacolor-10lp-dailies-combo-pack-spicy-gray-tricky-turquoise-c1-cl.html
218804,,,,Aquacolor Candypack,Aquacolor Combo Spicy Gray Stormy Gray Dusky Brown Mystery Brown,507,contact_lens_solution,0,0.0,0,https://www.lenskart.com/aquacolor-candypack-combo-spicy-gray-stormy-gray-dusky-brown-mystery-brown-c1-cl.html
218811,,,,Aquacolor,Aquacolor Combo Pack Stormy Gray Tricky Turquoise,1078,contact_lens_solution,0,0.0,0,https://www.lenskart.com/aquacolor-10lp-dailies-combo-pack-stormy-gray-tricky-turquoise-c1-cl.html
218809,,,,Aquacolor,Aquacolor Combo Pack Peacock Green Stormy Gray,1078,contact_lens_solution,0,0.0,0,https://www.lenskart.com/aquacolor-10lp-dailies-combo-pack-peacock-green-stormy-gray-c1-cl.html
218808,,,,Aquacolor,Aquacolor Combo Pack Spicy Gray Submarine Blue,1078,contact_lens_solution,0,0.0,0,https://www.lenskart.com/aquacolor-10lp-dailies-combo-pack-spicy-gray-ocean-blue-c1-cl.html
218451,,,,Le Petit Lunetier,LPL TOTE WHITE BAG,100,accessories_revenue,1713,0.0,0,https://www.lenskart.com/lpl-tote-bag-india.html
218142,Amber,Medium,139 mm,Lenskart Hustlr,LA E15417-Combo,3000,non_power_reading,160851,0.0,0,https://www.lenskart.com/lenskart-hustlr-combo-zero-power-pack-of-amber-navy-green-eyeglasses.html
218181,Green,Medium,139 mm,Lenskart Hustlr,LA E15417-Combo,3000,non_power_reading,160851,0.0,0,https://www.lenskart.com/lenskart-hustlr-combo-zero-power-pack-of-amber-sand-green-eyeglasses.html
217481,Black,Medium,139 mm,Lenskart Hustlr,LA E15417-ZeroPower-Combo,3000,non_power_reading,160851,0.0,0,https://www.lenskart.com/lenskart-hustlr-combo-pack-of-three-zero-power-eyeglasses-christmas.html
217403,Tortoise,Extra Wide,143 mm,Lenskart,LK E16981ME,3000,eyeframe,41,0.0,0,https://www.lenskart.com/lenskart-lk-e-16981me-c1-eyeglasses.html
217418,Green,Extra Wide,143 mm,Lenskart,LK S16978ME,3000,sunglasses,70,0.0,0,https://www.lenskart.com/lenskart-lk-s16978me-c2-sunglasses.html
217341,Sky Blue,Medium,139 mm,Lenskart Hustlr,LA E15417-ZeroPower-Combo,3000,non_power_reading,160851,0.0,0,https://www.lenskart.com/lenskart-hustlr-combo-pack-of-three-zero-power-eyeglasses.html
216687,Gunmetal,Medium,140 mm,Vincent Chase Polarized,VC S16834,2000,sunglasses,101,0.0,0,https://www.lenskart.com/vincent-chase-vc-s16834-c1-sunglasses.html
216684,Silver,Narrow,134 mm,Vincent Chase Polarized,VC S16832,2000,sunglasses,101,0.0,0,https://www.lenskart.com/vincent-chase-vc-s16832-c2-sunglasses.html
216689,Gold,Medium,138 mm,Vincent Chase,VC S16835,2000,sunglasses,3,0.0,0,https://www.lenskart.com/vincent-chase-vc-s16835-c1-sunglasses.html
